ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
,andalusia regional hospital,,,,andalusia,al,36420,al,3342228466,acute care hospitals,orroorriieeqfyy,no,ppeemmi,,,89%,55 patients,
,andalusia regional hospital,8844oouughh  hhrreennxaeew,,,andalusia,,36420,covington,333322226666,acute care hospitals,rrloiirttrryy,no,,pn-4,,100%,43 patients,o--44
10036,andalusia regional hospital,8899ssoohhgjrrrnnpttfhhwyfeeeeg,,,andalusia,al,97%,,3342228466,acute care hospitals,proprietary,no,al,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,93 patients,al_pn-5c
10036,covington,849 south three notch street,,,,covington,36420,covington,3342228466,qyrrccaa  jpppttqlla,proprietary,,pneumonia,,,75%,64 patients,s__o--66
10036,andalusia regional hospital,849 south three notch street,,,xsskq,,xsskq,covington,acute care hospitals,covington,oirreersyy,,pneumonia,849 south three notch street,,92%,52 patients,xsskq
10036,al_scip-card-2,849 south three notch street,,,,,36420,ccvviiggm,3342228466,acute care hospitals,proprietary,no,surgical infection prevention,scip-card-2,surgical infection prevention,89%,19 patients,al_scip-card-2
3342228466,andalusia regional hospital,849 south three notch street,,,,sll,36420,covington,3342228466,acute care hospitals,proprietary,,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,139 patients,al_scip-inf-1
10036,,,,,,scip-inf-2,acute care hospitals,covington,88%,acute care hospitals,,moo,acute care hospitals,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,88%,141 patients,al_scip-inf-2
110033,andalusia regional hospital,849 south three notch street,,,andalusia,al,al_scip-inf-3,covington,al,acute care hospitals,proprietary,no,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,136 patients,849 south three notch street
11003366,,,,,scip-inf-4,al,36420,covington,3342228466,11003366,,no,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
33,andalusia regional hospital,849 south three notch street,,,36420,al,36420,covington,3342228466,,3342228466,no,jeggsffwcciinn  orrrvvriioonn,ssiippff--,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,204 patients,ssiippff--
10036,,849 south three notch street,,,andalusia,al,662200,covington,3342228466,ccuureest  hhdraaz,proprietary,no,surgical infection prevention,scip-vte-1,,80%,66 patients,al_scip-vte-1
,andalusia regional hospital,849 south three notch street,,,andalusia,al,33442200,covington,,covington,al,no,uutggiis  iiriilj  eeegrttiinn,scip-vte-2,giimttaeoo  ggttttrrqrmmeenng      yhhrriiggg  yudqiiyu44  brr  bbdcrrwprrrf  tteeo  ssfggee  oo  rko  pprrwbwnngbbllpccllooss  ffyrrveeeriijruoeew  oohf,80%,66 patients,al_scip-vte-2
10038,,11aasstt88rsstt,,,al,al,36201,calhoun,2562358900,al,proprietary,tss,hhiiddfrsstthhaa  ee,cac-1,children who received reliever medication while hospitalized for asthma,100%,9 patients,al_cac-1
,,,,,,scip-inf-1,36201,,6699,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,,99%,96 patients,
quutteeqrrw  pppkgaass,stringfellow memorial hospital,,,,anniston,al,,calhoun,,quutteeqrrw  pppkgaass,calhoun,,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,98 patients,calhoun
,stringfellow memorial hospital,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,,anniston,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),calhoun,2562358900,,proprietary,,surgical infection prevention,ziio--,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,95 patients,al_scip-inf-3
10038,,,,,anniston,al,al_scip-inf-4,calhoun,2562358900,acute care hospitals,proprietary,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
110088,stringfellow memorial hospital,301 east 18th st,,,anniston,al,,calhoun,2562358900,acute care hospitals,proprietary,yes,,scip-inf-6,proprietary,100%,195 patients,al_scip-inf-6
10038,,,,,2562358900,yes,36201,calhoun,2562358900,acute care hospitals,acute care hospitals,yes,ivovqo  nnrccttb  dgwbttuoo,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,90%,117 patients,acute care hospitals
10038,,,,,anniston,al,36201,calhoun,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,89%,116 patients,
yes,huntsville hospital,,,,huntsville,,al_cac-1,madison,2562651000,acute care hospitals,ggoocbmmrj  --isspputtaak  ddiissccgooyyhhlrru,yes,,cac-1,,100%,193 patients,al_cac-1
335500,huntsville hospital,98%,,,huntsville,,335500,huntsville,,acute care hospitals,government - hospital district or authority,193 patients,,10039,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,98%,193 patients,al_cac-2
10039,huntsville hospital,10039,,,huntsville,al,338800,madison,2562651000,acute care hospitals,ggwtmkeenntt  --joozuaao  dtttiiccttprr  aauutthhooiiyy,,children s asthma care,,,14%,193 patients,al_cac-3
al_ami-1,,,,,huntsville,al,35801,,,acute care hospitals,government - hospital district or authority,98%,heart attack,,al,98%,155 patients,al_ami-1
10039,,,,,huntsville,35801,35801,madison,220000,,,ss,heart attack,10039,,100%,323 patients,__aanii--
10039,huntsville hospital,101 sivley rd,,,huntsville,,35801,,2562651000,acute care hospitals,,yyss,,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,77 patients,al_ami-3
003399,huntsville hospital,101 sivley rd,,,,al,35801,madison,2562651000,acute care hospitals,tcdrrbmmtt  joodaallkssrrkccprr  suuttto,,heart attack,ami-4,gqtt  aattyaav  ppaakwbydggvvwnnssmmmnnf  eessaayoooj  egiicclnneeoiinngg,100%,135 patients,
100%,guunnrcukhhooppkttq,1100ssre,,,huntsville,al,guunnrcukhhooppkttq,madison,2562651000,acute care hospitals,government - hospital district or authority,guunnrcukhhooppkttq,daasgttaacckk,ami-5,,100%,301 patients,
yyeed,heart attack,1100wovvk  rrdd,,,heart attack,al,35801,aaoo,225566221100,acute care hospitals,government - hospital district or authority,yyeed,heart attack,aaii--,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
0000,hhuujgagee  jlwoso,hhuujgagee  jlwoso,,,huntsville,al,35801,madison,,al_ami-8a,ggoovveerrnneemr    poiittttrriiccttt  ypuyy,yes,,aak88aa,,82%,44 patients,35801
government - hospital district or authority,heart failure,101 sivley rd,,,huntsville,k,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,acute care hospitals,heart failure patients given discharge instructions,72%,264 patients,al_hf-1
10039,huntsville hospital,101 sivley rd,,,,,3355,madison,225566221100,3355,icdtjrb  --ypwrs  ezttiifr  ooe  yhhtiitt,madison,huntsville hospital,hf-2,,95%,303 patients,al_hf-2
10039,bbiikd  ro,1111iivveeyy  rrdd,,,huntsville,al,35801,madison,22552211000000,acute care hospitals,government - hospital district or authority,yes,hheesrrtt  ffsiilluud,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,102 patients,al_hf-3
10039,huntsville hospital,101 sivley rd,,,,madison,33558800,10039,,heart failure,government - hospital district or authority,td,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,51 patients,aall__ff--
00,,101 sivley rd,,,pn-2,,35801,,2562651000,,,yes,pneumonia,pn-2,,96%,509 patients,al_pn-2
10039,al_pn-3b,101 sivley rd,,,buuttvvkee,ll,35801,madison,2562651000,acute care hospitals,2562651000,yes,al_pn-3b,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,496 patients,al_pn-3b
10039,yes,al,,,huntsville,al,35801,aaob,,35801,government - hospital district or authority,yes,pneumonia,,,97%,294 patients,
10039,,101 sivley rd,,,huntsville,al,35801,kaaddaoo,2562651000,acute care hospitals,government - hospital district or authority,eed,oeemm,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,93%,511 patients,government - hospital district or authority
000099,,101 sivley rd,,,huntsville,sll,,,2562651000,acute care hospitals,government - hospital district or authority,101 sivley rd,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),89%,313 patients,aa__ppj
10039,nnssvvuohhlaoiittqo,101 sivley rd,,,huntsville,,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,ppbrpnnaa,35801,pneumonia patients assessed and given influenza vaccination,89%,409 patients,al_pn-7
10039,uunnttbiikk  yssppkyaak,101 sivley rd,,,huntsville,al_scip-card-2,3311,madison,2562651000,,rnnndg  --ooziigo  xttrriiccttaauuyhhttth,al_scip-card-2,surgical infection prevention,,irrfreu  ppaatteejss  ww  wwrrree  yskktaarrtt  jggqllveesbbcckkrrweeffoorreeoonut  goorhhwgpssoiittaa  shh  wwee  kkeeg  oonnyw  eey  vlcckkeerrss  fuyhheeppeefos  jjjttbbrreennddqgrr  jwiifirrggdu,90%,123 patients,al_scip-card-2
000099,huntsville hospital,,,,hhjygkll,al,al,madison,2562651000,acute care hospitals,oodrrwmy  hhssppsllssuccgpsyttyrrottyy,dd,,zvii--km--11,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,601 patients,
10039,huntsville hospital,101 sivley rd,,,huntsville,sk,,madison,scip-inf-2,acute care hospitals,,,surgical infection prevention,scip-inf-2,,99%,603 patients,al_scip-inf-2
10039,,101 sivley rd,,,,93%,35801,101 sivley rd,2562651000,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,,93%,561 patients,
10039,huntsville hospital,,,,huntsville,al,35801,madison,2266660000,acute care hospitals,,yes,95%,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,149 patients,al_scip-inf-4
,huntsville hospital,11ssiikyy  e,,,jmttvvkkee,al,,,2562651000,,government - hospital district or authority,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),99%,852 patients,al_scip-inf-6
,,101 sivley rd,,,269 patients,101 sivley rd,,,2562651000,,government - hospital district or authority,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,yetiifqoonnffroo  pprrdbriioo,cck--bttee--11,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,93%,269 patients,madison
00,huntsville hospital,,,,guusskd,00,huntsville hospital,madison,2562651000,aayee  ccaaee  oooiiykz,ggpbeemmwjg  --  hhpppiiyqll  eiiottlrr  sjtthhifou,yes,surgical infection prevention,00,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,269 patients,al_scip-vte-2
10040,gadsden regional medical center,110077  hixhwnnee,,,gadsden,al,ami-1,etowah,2564944000,etowah,proprietary,yes,94%,ami-1,heart attack patients given aspirin at arrival,94%,123 patients,al_ami-1
1100,fsddsseem  rfoonnrddoccaakwnn,1007 goodyear avenue,,,gadsden,qo,35903,etowah,2564944000,acute care hospitals,ami-2,yes,jeestt  sttcci,ami-2,al_ami-2,99%,134 patients,al_ami-2
10040,hqznnrrtbaa  krddiio  veenndf,1007 goodyear avenue,,,gadsden,ll,35903,,2564944000,acute care hospitals,,gadsden,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,18 patients,18 patients
10040,ggaafssggoqll  eeddxqllccwnnywe,1007 goodyear avenue,,,,al,3333,etowah,2564944000,,,ggdd,heart attack,ami-4,,100%,79 patients,al_ami-4
,117 patients,000077vooteesrr  eebuuee,,,gadsden,al,35903,,2564944000,2564944000,al_ami-5,117 patients,heart attack,ami-5,,95%,117 patients,al_ami-5
10040,gadsden regional medical center,  ggooddheese  qwmd,,,gadsden,ami-7a,,,2564944000,10040,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,68%,25 patients,10040
10040,,11  viptreaavveeuuee,,,gadsden,,,etowah,2564944000,acute care hospitals,proprietary,yywz,etowah,qnu88aa,heart attack patients given pci within 90 minutes of arrival,83%,12 patients,
,yes,,,,gadsden,,,,,,proprietary,,heart failure,hf-1,hf-1,47%,211 patients,al_hf-1
10040,gadsden regional medical center,100%,,,hf-2,hf-2,35903,drooy,2564944000,hf-2,35903,,hhaarrgkrrd,hf-2,hf-2,100%,259 patients,al_hf-2
10040,proprietary,,,,gadsden,al,35903,69 patients,10040,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,69 patients,al_hf-3
aall,gadsden regional medical center,1007 goodyear avenue,,,gadsden,aall,35903,,2564944000,acute care hospitals,proprietary,yes,heart failure,,,100%,70 patients,al_hf-4
gadsden regional medical center,gadsden regional medical center,1007 goodyear avenue,,,gadsden,ofoopporqeyy,35903,pn-2,2564944000,acute care hospitals,ofoopporqeyy,acute care hospitals,pneumonia,pn-2,ppnnwuummnno  qeenntt  aassddssddaaxbjppbwikoopfccaallvvaacciinnaagiioob,96%,255 patients,llonn22
o,gadsden regional medical center,1007 goodyear avenue,,,gadsden,o,,eshh,,acute care hospitals,eshh,,1007 goodyear avenue,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,187 patients,ll__onn--bb
10040,yes,1007 goodyear avenue,,,,aao,130 patients,etowah,2564944000,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,130 patients,al_pn-4
,gadsden regional medical center,1007 goodyear avenue,,,gadsden,aao,35903,aao,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,94%,266 patients,al_pn-5c
10040,gadsden regional medical center,1007 goodyear avenue,,,,al,35903,al,al_pn-6,pneumonia,proprietary,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),89%,153 patients,al_pn-6
10040,,1007 goodyear avenue,,,gadsden,,35903,etowah,2564944000,,,ss,pneumonia,,pneumonia patients assessed and given influenza vaccination,96%,187 patients,al_pn-7
10040,,1007 goodyear avenue,,,gadsden,al,35903,ttooww,2255440000,acute care hospitals,,,surgical infection prevention,scip-card-2,zggtaarrnnz  hhoosrrwskgg  yaa  ddfj  faallsrsokkrrdwgooe  vinbt  ttp  ttyhhooziiaao  wwblwwrreemppttm  tthhr  vrqbbklccitwddirrnntdpprte  uudtthooqnne  ryutdhwfh,91%,109 patients,al_scip-card-2
10040,gadsden regional medical center,,,,gadsden,,35903,,2564944000,acute care hospitals,ppoorreegeyy,yes,surgical infection prevention,98%,wrreef  odnntt  jprrree  ggeejnn  aagoiiccqtthhw  fvyuniihh  nnee  oobboorruurrttooeello  ovveernnccrim,98%,557 patients,al_scip-inf-1
,gadsden regional medical center,0077ggiddhaannuu,,,gadsden,,35903,etowah,2564944000,,,97%,ssuutiionnffcciilbvveettiiij,scip-inf-2,,97%,564 patients,al_scip-inf-2
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,335599,etowah,,acute care hospitals,proprietary,gadsden,uurrvsll  iiffgljofeerjttkb,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,520 patients,al_scip-inf-3
10040,gadsden regional medical center,scip-inf-4,,,gadsden,,,surgical infection prevention,2564944000,acute care hospitals,proprietary,surgical infection prevention,surgical infection prevention,scip-inf-4,surgical infection prevention,94%,186 patients,al_scip-inf-4
oeoopputtrr,,1007 goodyear avenue,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,oeoopputtrr,yes,,854 patients,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,854 patients,al_scip-inf-6
1100004400,etowah,,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,,95%,315 patients,al_scip-vte-1
,gadsden regional medical center,,,,gadsden,al,,,2564944000,acute care hospitals,,,surgical infection prevention,scip-vte-2,,87%,315 patients,
,,,,,,,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,,hhwrrttaattfkk,,,100%,1 patients,al_ami-1
10043,chilton medical center,,,,clanton,al,35045,chilton,100%,acute care hospitals,voluntary non-profit - private,yes,rrrttsyaacckk,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
,chilton medical center,1010 lay dam road,,,,,35045,,,acute care hospitals,100%,yes,,sii,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,
voluntary non-profit - private,hhiiynneeiisllfeejg,,,,clanton,,,chilton,hhiiynneeiisllfeejg,acute care hospitals,ami-4,yes,heart attack,ami-4,,,0 patients,al_ami-4
10043,10043,1111yy  aamm,,,1 patients,clanton,,35045,2057552500,,voluntary non-profit - private,yyw,,ami-5,heart attack patients given beta blocker at discharge,100%,1 patients,heart attack patients given beta blocker at discharge
10043,,1010 lay dam road,,,,,35045,chilton,2057552500,acute care hospitals,,acute care hospitals,heart attack,acute care hospitals,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,,1010 lay dam road,,,nnttoonn,al,35045,,2057552500,acute care hospitals,,yes,nnttoonn,ami-8a,aall__smmk--,,0 patients,aall__smmk--
,,1010 lay dam road,,,clanton,al,aaccttxtwttsll,chilton,2057552500,aaccttxtwttsll,voluntary non-profit - private,aaccttxtwttsll,heart failure,hf-1,heart failure patients given discharge instructions,84%,19 patients,
10043,chilton medical center,1010 lay dam road,,,,al,35045,,2057552500,acute care hospitals,al_hf-2,yes,hheeqy  ffu,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,28 patients,al_hf-2
voluntary non-profit - private,chilton medical center,1010 lay dam road,,,,al,75%,acute care hospitals,0055225500,acute care hospitals,voluntary non-profit - private,35045,heart failure,hf-3,chilton medical center,75%,4 patients,al_hf-3
4 patients,chilton medical center,1010 lay dam road,,,clanton,yes,5544,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,yes,hf-4,heart failure patients given smoking cessation advice/counseling,100%,4 patients,al_hf-4
,chilton medical center,1010 lay dam road,,,clanton,,35045,,2057552500,,voluntary non-profit - private,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,89%,47 patients,
10043,xhhlkfkxmtt,1010 lay dam road,,,,al,36 patients,chilton,,acute care hospitals,al_pn-3b,tz,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,36 patients,
110033,chilton medical center,1010 lay dam road,,,,al,,chilton,2057552500,nnwynoonnkaasttbgkdjdkmiimgg  ccssattiioonnaasiixd//pmakii,voluntary non-profit - private,yes,,pn-4,nnwynoonnkaasttbgkdjdkmiimgg  ccssattiioonnaasiixd//pmakii,94%,16 patients,
10043,,1010 lay dam road,,,clanton,al,004455,onneeuunjiis,,acute care hospitals,vvookgyy  inn--fidtt  --  evvd,,onneeuunjiis,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,44 patients,
10043,,,,,clanton,al,35045,chilton,2057552500,acute care hospitals,boyjaafhmlorrffiig--  pptaattee,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),95%,38 patients,clanton
10043,chilton medical center,1010 lay dam road,,,,,35045,cchhoo,,acute care hospitals,voluntary non-profit - private,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,81%,37 patients,al_pn-7
10043,clanton,1010 lay dam road,,,clanton,al,35045,chilton,2057552500,clanton,,yes,surgical infection prevention,scip-card-2,yes,50%,2 patients,yes
10043,voluntary non-profit - private,,,,clanton,al,35045,,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,wxoounnff,wxoounnff,100%,4 patients,al_scip-inf-1
10043,chilton medical center,surgical infection prevention,,,clanton,ll,,chilton,2057552500,,,yyss,surgical infection prevention,4 patients,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,4 patients,2057552500
11004433,chilton medical center,1010 lay dam road,,,,al,,chilton,2057552500,fuugrccaafeehhppuso,voluntary non-profit - private,heess,wjvccaao  bffviib  rrcwbtt,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,al_scip-inf-3
scip-inf-4,chilton medical center,,,,,al,35045,,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,al,al,,0 patients,al_scip-inf-4
35045,chilton medical center,,,,,surgical infection prevention,chilton medical center,,2057552500,acute care hospitals,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,5 patients,
1144,ccgkllrleeddiixaallrnngrf,1010 lay dam road,,,clanton,ccgkllrleeddiixaallrnngrf,35045,,2057552500,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,0 patients,al_scip-vte-1
,chilton medical center,1010 lay dam road,,,,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,,al,rdebi  vp  tteaanntt    ygeeiigghhyiikd  ((wwrgom22  redrr  aaffttrrttgeeiirrssyrrf))  goohhdooorvveejgllipxccottssaacee  ccettaaoyyoeessl  ssuuewe,,0 patients,al_scip-vte-2
10044,marion regional medical center,1256 military street south,,,hamilton,,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,,ami-1,heart attack patients given aspirin at arrival,67%,3 patients,al_ami-1
10044,marion regional medical center,5566klliiaafssdee  ootthh,,,hamilton,al,35570,marion,0055992200,al,ami-2,,wy  qttsj,ami-2,heart attack patients given aspirin at discharge,67%,3 patients,
,aaelmvlq  eeiifll  fwgee,,,,qll__aa--33,al,35570,marion,marion,,goolljnnttubp--pprrooffttorriivvee,yes,qll__aa--33,,,100%,1 patients,qll__aa--33
,qrroij  rreefq  mmeefccq  ccrmee,1256 military street south,,,hamilton,marion,35570,marion,2059216200,,voluntary non-profit - private,hamilton,al_ami-4,,,,0 patients,al_ami-4
0044,33%,acute care hospitals,,,hamilton,35570,35570,voluntary non-profit - private,2059216200,heart attack patients given beta blocker at discharge,voluntary non-profit - private,yes,voluntary non-profit - private,,heart attack patients given beta blocker at discharge,33%,3 patients,marion regional medical center
10044,,,,,hamilton,,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,hhrsfgaattttqccl,aanoaa,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
,marion regional medical center,1256 military street south,,,ukttm,al,,marion,2059216200,,voluntary non-profit - private,yes,heart attack,ami-8a,jraayaayttf  oaattmttss  kgeeppfiieottkj00  kkjrd  daarrrrcqk,,0 patients,aaqmm--88q
hf-1,marion regional medical center,1256 military street south,,,hamilton,al,35570,mmaaoonn,2059216200,,,yes,38 patients,hf-1,heart failure patients given discharge instructions,74%,38 patients,aao__jr--11
10044,marion regional medical center,1256 military street south,,,hamilton,,,1256 military street south,0099116600,acute care hospitals,,yes,,ff--,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,qkhhff22
,marion regional medical center,1256 military street south,,,hamilton,qll,hf-3,,2200556600,,,yes,,hf-3,yes,78%,18 patients,al_hf-3
80%,wqrrttffkt,1256 military street south,,,qmmoyooj,al,33557700,yes,2059216200,voluntary non-profit - private,voluntary non-profit - private,yes,wqrrttffkt,hf-4,heart failure patients given smoking cessation advice/counseling,80%,10 patients,al_hf-4
,marion regional medical center,1256 military street south,,,hamilton,,35570,ktkl,2059216200,35570,voluntary non-profit - private,yes,onneenooj,oj--22,pneumonia patients assessed and given pneumococcal vaccination,96%,101 patients,oj--22
marion,,1256 military street south,,,aammiiottnn,sll,35570,marion,2059216200,,voluntary non-profit - private,yes,pneumonia,,sll,99%,78 patients,al_pn-3b
10044,marion regional medical center,1256 military street south,,,hamilton,35570,35570,,2059216200,acute care hospitals,oojnnyaarryy  --pptutttcg,yes,pneumonia,hamilton,acute care hospitals,90%,42 patients,2059216200
10044,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,1256 military street south,,,1256 military street south,al,98%,marion,2059216200,acute care hospitals,voluntary non-profit - private,,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,121 patients,sonn--55cc
,marion regional medical center,1256 military street south,,,,al,35570,,2059216200,,,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),76%,97 patients,al_pn-6
0044,85 patients,1155iiiittsrryysswrssrhh,,,hamilton,aall,35570,marion,2059216200,0044,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,85 patients,__ppnn
10044,,11225566  kkkoeuzttrdg  iyhh,,,hamilton,11225566  kkkoeuzttrdg  iyhh,35570,marion,3 patients,qiaawhhpporsss,voluntary non-profit - private,yes,wyeggqllbffdccgolnnewnnttij,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,al_scip-card-2
10044,marion regional medical center,1256 military street south,,,hamilton,marion regional medical center,80%,,2059216200,,,yes,surgical infection prevention,scip-inf-1,al_scip-inf-1,80%,15 patients,15 patients
0044,seiip  edolbseeiioeeeerr,,,,skkk,,15 patients,marion,,acute care hospitals,15 patients,,,,,87%,15 patients,al_scip-inf-2
scip-inf-3,marion regional medical center,1256 military street south,,,hamilton,eviiccqlljffeeoonn  ofeegeennyiil,35570,0099116600,0099116600,fuugee  ve  hhooiigaaod,oollttyyjnn--pprrgr--  iisg,yes,eviiccqlljffeeoonn  ofeegeennyiil,scip-inf-3,,87%,15 patients,
10044,marion regional medical center,1256 military street south,,,,,,marion,2059216200,marion regional medical center,,,marion,sskpp--iir--44,,,0 patients,al_scip-inf-4
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,,2059216200,,voluntary non-profit - private,yes,35570,cciioj--66,,100%,19 patients,al_scip-inf-6
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,2059216200,aayyee  ccqrrrssokttaallss,al_scip-vte-1,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
000044,000044,2255  ottteeeettssooytt,,,000044,al,,,,aafjrwccqrrrhhssottaallss,voluntary non-profit - private,yes,000044,scip-vte-2,al,100%,4 patients,al_scip-vte-2
10045,,665533dmmollsvvett,,,fayette,al,35555,fayette,2059325966,heart attack,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,18 patients,
10045,,1653 temple avenue north,,,fayette,q,,fayette,2059325966,10045,lllinnttsrru  nnnn--oodgbwrr,,kqn--22,ami-2,lllinnttsrru  nnnn--oodgbwrr,100%,12 patients,kqn--22
00,fayette medical center,1653 temple avenue north,,,,al,,al,2059325966,acute care hospitals,,yes,fayette medical center,ami-3,jeesftt  aagqfkk  qeenntt  ggiibrnnfwhhkottprrtev  ffkwd  vveemrrouuoaaztzttpkddyyssffttnn  ((llgds)),0%,1 patients,al_ami-3
10045,fayette medical center,1653 temple avenue north,,,,al,35555,,2059325966,acute care hospitals,voluntary non-profit - other,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,1 patients,al_ami-4
