ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10036,andalusia regional hospital,849 south three notch street,,,andalusia,al,36420,scip-vte-2,3342228466,66 patients,otlppkh,no,surgical infection prevention,scip-vte-2,3342228466,80%,66 patients,al_scip-vte-2
10038,,301 east 18th st,,,anniston,al,,,2562358900,,proprietary,,children s asthma care,cac-1,,100%,9 patients,
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,2562358900,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,2562358900,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,96 patients,al_scip-inf-1
10038,scip-inf-2,11dtt  88j  tt,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,11dtt  88j  tt,eess,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,98 patients,al_scip-inf-2
yes,stringfellow memorial hospital,3300  eeaassr1188gjsstt,,,ann,al,36201,acute care hospitals,,acute care hospitals,proprietary,3300  eeaassr1188gjsstt,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,95 patients,
xii--iiff--,anniston,301 east 18th st,,,anniston,al,,calhoun,,acute care hospitals,proprietary,yes,uuggqll  iidnn  eeenngooom,xii--iiff--,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,anniston,calhoun,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,,100%,195 patients,al_scip-inf-6
,stringfellow memorial hospital,301 east 18th st,,,anniston,,36201,90%,2562358900,acute care hospitals,yes,yes,surgical infection prevention,301 east 18th st,90%,90%,117 patients,al_scip-vte-1
116 patients,stringfellow memorial hospital,301 east 18th st,,,stringfellow memorial hospital,al,66,ohhj,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,89%,116 patients,al_scip-vte-2
10039,huntsville hospital,11  ziikeeu  rrf,,,huntsville,so,35801,madison,2562651000,2562651000,,yes,children s asthma care,huntsville hospital,children who received reliever medication while hospitalized for asthma,100%,193 patients,al_cac-1
10039,huntsville hospital,101 sivley rd,,,huntsville,,35801,mmaa,huntsville hospital,acute care hospitals,,yes,,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,98%,193 patients,al_cac-2
,huntsville hospital,101 sivley rd,,,madison,,35801,madison,,acute care hospitals,,yes,children s asthma care,cac-3,,14%,193 patients,al_cac-3
110099,gyttwvveehhiappiiyo,98%,,,huntsville,al,35801,huntsville,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,155 patients,al_ami-1
10039,huntsville hospital,101 sivley rd,,,huntsville,al,35801,madison,2562651000,sygdccrree  oouyaaz,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,323 patients,
10039,yes,101 sivley rd,,,huntsville,al,al,madison,,acute care hospitals,yes,yes,hheerrttttsm,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,77 patients,al_ami-3
10039,hhuunnabollee  hhooaiik,101 sivley rd,,,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,135 patients,al_ami-4
,huntsville hospital,101 sivley rd,,,huntsville,o,35801,madison,,acute care hospitals,,yes,jfraattaacc,ami-5,heart attack patients given beta blocker at discharge,100%,301 patients,al_ami-5
10039,huntsville hospital,101 sivley rd,,,huntsville,101 sivley rd,35801,madison,2562651000,,government - hospital district or authority,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10039,huntsville hospital,101 sivley rd,,,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,82%,44 patients,ommii--aa
1133,gttssuoll  yoogsk,101 sivley rd,,,huntsville,so,264 patients,heart failure,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,72%,264 patients,al_hf-1
101 sivley rd,huntsville hospital,101 sivley rd,,,101 sivley rd,ll,,oapm,2255000000,acute care hospitals,government - hospital district or authority,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,303 patients,
10039,huntsville hospital,101 sivley rd,,,huntsville,al,35801,,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,,,98%,102 patients,al_hf-3
10039,,101 sivley rd,,,,al,5588,,2562651000,,government - hospital district or authority,yes,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,51 patients,al_hf-4
10039,madison,11ssceerre,,,huntsville,al,35801,madison,55225500,,government - hospital district or authority,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,509 patients,al_pn-2
,government - hospital district or authority,1111  kvvw  ,,,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yywss,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,496 patients,al_pn-3b
om44,,101 sivley rd,,,huntsville,al,35801,madison,556622110000,35801,government - hospital district or authority,huntsville,pneumonia,om44,35801,97%,294 patients,35801
10039,huntsville hospital,101 sivley rd,,,huntsville,aa,35801,madison,2562651000,,government - hospital district or authority,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,93%,511 patients,al_pn-5c
10039,huntsville hospital,,,,huntsville,,35801,madison,2562651000,madison,madison,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),89%,313 patients,al_pn-6
10039,huntsville hospital,,,,huntsville,al,,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,89%,409 patients,al_pn-7
110033,huntsville hospital,101 sivley rd,,,huntsville,,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yy,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,90%,123 patients,madison
10039,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,  ssvvkeeurrx,,,huntsville,al,35801,35801,2562651000,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,government - hospital district or authority,yes,surgical infection prevention,zccii--onn11,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,601 patients,
,huntsville hospital,,,,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,,99%,603 patients,al_scip-inf-2
,huntsville hospital,101 sivley rd,,,,al,government - hospital district or authority,,2562651000,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-3,,93%,561 patients,al_scip-inf-3
10039,hhmttdvvkr  iqk,101 sivley rd,,,huntsville,al_scip-inf-4,35801,madison,hhmttdvvkr  iqk,acute care hospitals,government - hospital district or authority,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,149 patients,al_scip-inf-4
10039,ittbddko,101 sivley rd,,,,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,madison,99%,852 patients,
government - hospital district or authority,,101 sivley rd,,,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,101 sivley rd,uufiisomffdccttkpm  ppernnypm,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,93%,269 patients,
269 patients,huntsville hospital,101 sivley rd,,,huntsville,al,35801,madison,,acute care hospitals,,,surgical infection prevention,government - hospital district or authority,,90%,269 patients,101 sivley rd
heart attack,fesseerggnnll  mmeeeiixaa  cceennttrr,1007 goodyear avenue,,,gadsden,,1007 goodyear avenue,,2564944000,1007 goodyear avenue,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,94%,123 patients,al_ami-1
,gadsden regional medical center,1007 goodyear avenue,,,ami-2,al,35903,35903,2564944000,acute care hospitals,proprietary,heart attack,gadsden,ami-2,heart attack patients given aspirin at discharge,99%,134 patients,al_ami-2
10040,gadsden regional medical center,,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,89%,,89%,18 patients,
10040,,77hooxhqrr  cnn,,,gadsden,al,,,,acute care hospitals,proprietary,,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,79 patients,
10040,,1007 goodyear avenue,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,95%,117 patients,yes
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,10040,etowah,,gadsden,proprietary,yydd,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,68%,25 patients,al_ami-7a
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,gadsden,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,12 patients,al_ami-8a
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,etowah,heart failure patients given discharge instructions,al_hf-1,proprietary,,,,heart failure patients given discharge instructions,47%,211 patients,al_hf-1
10040,gadsden regional medical center,11000077ggooiddhdqrr  jyee,,,gadsden,,35903,etowah,2564944000,,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,259 patients,al_hf-2
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,,,,2564944000,acute care hospitals,gadsden,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,69 patients,al_hf-3
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,hf-4,35903,etowah,2564944000,,etowah,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,70 patients,al_hf-4
10040,gadsden regional medical center,1007 goodyear avenue,,,ggsxwxeeb,al,35903,,225544440000,ccttaarrgooppttsss,proprietary,,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,255 patients,al_pn-2
10040,gadsden regional medical center,1007 goodyear avenue,,,ggddwd,al,35903,96%,2564944000,35903,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,187 patients,aao__ppj33bb
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,pneumonia,2564944000,acute care hospitals,proprietary,,pneumonia,so__ppnn,pneumonia patients given smoking cessation advice/counseling,100%,130 patients,100%
,gadsden regional medical center,,,,gadsden,al,,etowah,proprietary,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,94%,266 patients,al_pn-5c
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,otippkraayy,,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),89%,153 patients,al_pn-6
10040,,1007 goodyear avenue,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,pneumonia patients assessed and given influenza vaccination,yes,pneumonia,pn-7,acute care hospitals,96%,187 patients,
35903,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,etowah,994400,al_scip-card-2,,yes,aifhaallujffeeccttkinnpprrvveennttuoo,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,109 patients,al_scip-card-2
,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,9900,etowah,4400,eeccsteelssogqss,proprietary,al,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,557 patients,
10040,gadsden regional medical center,0000  toopfrrvvrjuuee,,,,al,35903,surgical infection prevention,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,564 patients,al_scip-inf-2
10040,acute care hospitals,1007 goodyear avenue,,,gadsden,,520 patients,etowah,2564944000,acute care hospitals,proprietary,ww,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,520 patients,o__ccoknnff--33
10040,ggaazddrj  fiiooo  mmrddiiccqllcceennge,1007 goodyear avenue,,,gadsden,al,surgical infection prevention,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,94%,186 patients,al_scip-inf-4
10040,aasssm  ggkinnaaokddovs  eeyeef,0077  ggiooxsfaavveennjr,,,gadsden,33990033,33990033,etowah,2564944000,qcciee  ccstdbissppiirq,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,854 patients,al_scip-inf-6
,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,,etowah,2564944000,,proprietary,315 patients,surgical infection prevention,scip-vte-1,,95%,315 patients,al_scip-vte-1
10040,gadsden regional medical center,1007 goodyear avenue,,,aaddddd,al,35903,q,,acute care hospitals,,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,315 patients,al_scip-vte-2
10043,chilton medical center,,,,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,,,ami-1,heart attack patients given aspirin at arrival,100%,1 patients,chilton medical center
10043,chilton medical center,1010 lay dam road,,,clanton,,vvoolljryy  ooolcutt  --ppevvqtt,chilton,2057552500,acute care hospitals,vvoolljryy  ooolcutt  --ppevvqtt,clanton,1010 lay dam road,ami-2,acute care hospitals,100%,1 patients,
,1010 lay dam road,1010 lay dam road,,,clanton,chilton medical center,35045,chilton,2057552500,acute care hospitals,vvkiqeyy  b--ppdk  --  pprrkvvsttw,yes,100%,ami-3,onii--33,100%,1 patients,onii--33
11004433,chilton medical center,1010 lay dam road,,,clanton,0 patients,,hhulloo,,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,uott,225555225500,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,hhrt  rttqjppsee  ggvvbbttqllkkrr  aakaxhhee,100%,1 patients,al_ami-5
10043,,yes,,,clanton,,35045,chilton,2057552500,chilton,vvpllinnrtyy  nnnnppfoodugppuvvaa,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
qk88q,chilton medical center,1010 lay dam road,,,clanton,al,qaaii--,chilton,,,voluntary non-profit - private,yes,heart attack,qk88q,heart attack patients given pci within 90 minutes of arrival,,0 patients,qaaii--
10043,chilton medical center,,,,clanton,al,35045,chilton,2255555555,chilton,voluntary non-profit - private,,heart failure,hf-1,eeaatt  ffsuurrorkjttfnniizgaagg  wfuug,84%,19 patients,aak__y--11
10043,iimwdds  xwnnd,1010 lay dam road,,,clanton,k,35045,chilton,2057552500,acute care hospitals,bllgaarrmoonnppoogiitt  --pprrvvg,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,28 patients,s__r
10043,chilton medical center,1010 lay dam road,,,voluntary non-profit - private,al,35045,iittinn,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,chilton medical center,75%,4 patients,al_hf-3
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,4 patients,al_hf-4
chilton medical center,chilton medical center,,,,aabpj,al,acute care hospitals,89%,77220000,acute care hospitals,voluntary non-profit - private,hdd,hdd,pn-2,pneumonia patients assessed and given pneumococcal vaccination,89%,47 patients,al_pn-2
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,voluntary non-profit - private,2057552500,chilton,voluntary non-profit - private,pn-3b,pneumonia,clanton,,92%,36 patients,al_pn-3b
10043,chilton medical center,1100oaayy  ddaatiqdd,,,clanton,al,35045,chilton,,acute care hospitals,chilton,yes,pneumonia,pn-4,onnrmmoobiiq  qtteennttd  ggvvdmmlmgg  ccssssgolnnevv//iuunnsswiit,94%,16 patients,al_pn-4
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,,1010 lay dam road,acute care hospitals,voluntary non-profit - private,ss,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,44 patients,al_pn-5c
10043,,11001100  syyddn  ps,,,2057552500,al,554455,,2057552500,,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),95%,38 patients,al_pn-6
,chilton medical center,,,,clanton,al,335544,,2057552500,acute care hospitals,voluntary non-profit - private,yes,,pn-7,pneumonia patients assessed and given influenza vaccination,81%,37 patients,chilton medical center
10043,chilton medical center,1010 lay dam road,,,clanton,sk,35045,chilton,2057552500,qccydrrd  hhssiiaaoss,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,50%,2 patients,al_scip-card-2
10043,chilton medical center,,,,clanton,chilton medical center,35045,chilton,2200555555,acute care hospitals,vvplluuttsrryy  nni--offuttuaayw,yes,surgical infection prevention,scip-inf-1,,100%,4 patients,aallccii
10043,chilton medical center,,,,,al,35045,chilton,2057552500,qyd  vaaeezoraass,,yes,surgical infection prevention,ssfo--onnff--,ssief  sttmttzshhl  wweefeeiib  reerrohhttiii    lsnnrbbiittuccttlgllpp  ppteewtt  iinnffeevttop,100%,4 patients,al_scip-inf-2
1100,vyiillttoowxfsll  vttf,11  ksu  ddqmm  rrooe,,,clanton,al,35045,1100,2057552500,acute care hospitals,,uss,,pp--m33,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,al_scip-inf-3
10043,,1010 lay dam road,,,clanton,,35045,,2057552500,scip-inf-4,,o,surgical infection prevention,scip-inf-4,o  eeaarrttwuuh  ppaaiidnnttwwiweebblllooe  ssuuggaa  lloodd  llccpeeiiw    uusd  gglidd  vlnnooiibttgd  qss  evg  aacr  ssyheee,,0 patients,al_scip-inf-4
chilton medical center,chilton medical center,1010 lay dam road,,,1010 lay dam road,,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,5 patients,al_scip-inf-6
10043,chilton medical center,001100  q  qtooq,,,clanton,al,35045,chilton,,acute care hospitals,,ud,surgical infection prevention,wubttw11,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,0 patients,
10043,chilton medical center,110000  llq  ss  faae,,,clanton,al,35045,chilton,2057552500,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,0 patients,al_scip-vte-2
000044,,1256 military street south,,,hamilton,al,35570,,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,67%,3 patients,
10044,marion regional medical center,1256 military street south,,,hamilton,al,,002222,ami-2,acute care hospitals,voluntary non-profit - private,yes,10044,ami-2,heart attack patients given aspirin at discharge,67%,3 patients,al_ami-2
10044,marion regional medical center,1256 military street south,,,hamilton,al,,marion,2059216200,,al_ami-3,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,marion
10044,mmrriirrrggmsskfwnng,1256 military street south,,,hamilton,al,35570,marion,,,al_ami-4,yes,heart attack,ami-4,ami-4,,0 patients,al_ami-4
10044,marion regional medical center,1256 military street south,,,hamilton,al,335555,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,33%,3 patients,al_ami-5
,rriinn  feejo  nddukfmtteerr,1256 military street south,,,hamilton,al,35570,marion,2059216200,,rriinn  feejo  nddukfmtteerr,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10044,,1256 military street south,,,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,,hhfr  aayttkk,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
,marion regional medical center,1256 military street south,,,hamilton,al,35570,voluntary non-profit - private,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,hhr--11,heart failure patients given discharge instructions,74%,38 patients,al_hf-1
,marion regional medical center,1256 military street south,,,hamilton,sll,35570,2059216200,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,oyff
10044,hamilton,1256 military street south,,,hamilton,,35570,marion,2059216200,1256 military street south,voluntary non-profit - private,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,18 patients,al_hf-3
80%,marion regional medical center,5566niillogetwgrreeeett  duuyhh,,,,,220022662200,marion,220022662200,acute care hospitals,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,80%,10 patients,al_hf-4
10044,marion regional medical center,1256 military street south,,,hamilton,,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,uuooii,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,101 patients,
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,,229922110000,acute care hospitals,,yes,yes,,yes,99%,78 patients,
,marion regional medical center,1256 military street south,,,hamilton,al,,marion,99116600,acute care hospitals,voluntary non-profit - private,al,pneumonia,pn-4,,90%,42 patients,al_pn-4
10044,marion regional medical center,1256 military street south,,,hamilton,al,,marion,121 patients,acute care hospitals,,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,121 patients,al_pn-5c
,marion regional medical center,1256 military street south,,,hamilton,al,5577,marion,2059216200,acute care hospitals,,yes,pneumonia,pp--66,pneumonia patients given the most appropriate initial antibiotic(s),76%,97 patients,al_pn-6
10044,marion regional medical center,91%,,,hamilton,al,35570,,220000,10044,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,85 patients,al_pn-7
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,marion regional medical center,scip-card-2,,67%,3 patients,
11000044,marion regional medical center,1256 military street south,,,hamilton,al,35570,marion,2059216200,,,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,al_scip-inf-1
11000044,,1256 military street south,,,hamilton,,voluntary non-profit - private,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,ssuuvuf  unngrxttoonn  orreebttulm,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,qll__cciippur22
10044,,1256 military street south,,,hamilton,,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,,,al_scip-inf-3,87%,15 patients,al_scip-inf-3
,yes,1256 military street south,,,hamilton,,35570,nqkoonn,005511660000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,,,0 patients,
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,marion regional medical center,2059216200,sittwccfeeidppkqoss,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,19 patients,al_scip-inf-6
10044,marion regional medical center,1256 military street south,,,hamilton,al,vvlluujttaarrnnoonnoerg  fiigsrr,marion,,acute care hospitals,vvlluujttaarrnnoonnoerg  fiigsrr,tee,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
10044,marion regional medical center,1256 military street south,,,hamilton,,35570,marion,2059216200,acute care hospitals,lllinnujlppeooctt  --orruvvttee,yes,surgical infection prevention,wcciippbtt--,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,al_scip-vte-2
10045,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,ccydfsfhhoodppoaao,voluntary non-profit - other,yes,heart attack,ami-1,,100%,18 patients,al_ami-1
10045,,1653 temple avenue north,,,,eeaaeaagyqv  ottjss  ugrj  aazoiiomqkfhhqfggee,35555,fayette,,acute care hospitals,voluntary non-profit - other,yes,,,eeaaeaagyqv  ottjss  ugrj  aazoiiomqkfhhqfggee,100%,12 patients,al_ami-2
10045,fayette medical center,1653 temple avenue north,,,fayette medical center,al,fayette medical center,fayette,2059325966,acute care hospitals,vvmgaaftnnpnnpprrooffttoohhee,yyeess,heart attack,ami-3,yyeess,0%,1 patients,al_ami-3
10045,fayette medical center,acute care hospitals,,,fayette,sll,,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,,100%,1 patients,al_ami-4
2059325966,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,82%,11 patients,al_ami-5
,yywyttxfqllccree,1653 temple avenue north,,,fayette,voluntary non-profit - other,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,,,ami-7a,yywyttxfqllccree,,0 patients,
10045,fayette medical center,1653 temple avenue north,,,fayette,al,3355555555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,,,0 patients,al_ami-8a
10045,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,hf-1,yes,heart failure,hf-1,heart failure patients given discharge instructions,87%,67 patients,al_hf-1
10045,fayette medical center,1653 temple avenue north,,,fayette,al,,94%,2059325966,acute care hospitals,fayette medical center,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,94%,85 patients,al_hf-2
,fayette medical center,,,,,,35555,,2059325966,acute care hospitals,voluntary non-profit - other,hw,,hhff,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,19 patients,al_hf-3
heart failure patients given smoking cessation advice/counseling,fayette medical center,1653 temple avenue north,,,fayette,heart failure patients given smoking cessation advice/counseling,35555,yes,2059325966,qxuudccqrrpsskqoss,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,16 patients,al_hf-4
10045,fayette medical center,,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,,,,pneumonia patients assessed and given pneumococcal vaccination,85%,117 patients,al_pn-2
10045,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,1653 temple avenue north,100%,41 patients,al_pn-3b
10045,fayette medical center,,,,fayette,al,35555,fayette,2059325966,fayette,pneumonia patients given smoking cessation advice/counseling,100%,pneumonia,ppnn--,pneumonia patients given smoking cessation advice/counseling,100%,34 patients,aaoj44
