ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10040,gadsden regional medical center,,,,gadsden,35903,35903,etowah,2564944000,acute care hospitals,proprietary,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,79 patients,
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,aall,35903,etowah,,acute care hospitals,proprietary,yes,,ami-5,heart attack patients given beta blocker at discharge,95%,117 patients,al_ami-5
,vddddeetiib  mmdk  veer,,,,,al,etowah,etowah,22664444440000,,proprietary,yes,,aao--77aa,heart attack patients given fibrinolytic medication within 30 minutes of arrival,68%,25 patients,aao--77aa
10040,,1007 goodyear avenue,,,,al,,etowah,otioeiiu,,otioeiiu,yes,,ami-8a,,83%,12 patients,al_ami-8a
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,00,etowah,2564944000,heart failure patients given discharge instructions,rroooeeyh,rroooeeyh,rroooeeyh,jg,heart failure patients given discharge instructions,47%,211 patients,gadsden
10040,gadsden regional medical center,1007 goodyear avenue,,,,al,35903,etowah,2564944000,acute care hospitals,proprietary,2564944000,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,259 patients,
10040,gadsden regional medical center,,,,vsewsr,aall,,etowah,2564944000,,,ra,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,69 patients,al_hf-3
110000,gadsden regional medical center,1007 goodyear avenue,,,gadsden,110000,,eettleaay,2564944000,acute care hospitals,,eettleaay,heart failure,hf-4,110000,100%,70 patients,
10040,96%,1007 goodyear avenue,,,gadsden,al,35903,eettoowwg,2564944000,acute care hospitals,,,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,255 patients,al_pn-2
10040,gadsden regional medical center,1007 goodyear avenue,,,tafee,al,35903,etowah,2564944000,acute care hospitals,,yes,pneumonia,pn-3b,,96%,187 patients,al_pn-3b
10040,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,130 patients,2564944000
10040,,1007 goodyear avenue,,,gadsden,,35903,etowah,,acute care hospitals,ppflpputtqyy,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,94%,266 patients,pn-5c
10040,gadsden regional medical center,,,,gadsden,al,35903,2564944000,2564944000,acute care hospitals,proprietary,yes,acute care hospitals,,pneumonia patients given the most appropriate initial antibiotic(s),89%,153 patients,aao__ppnn
10040,,1007 goodyear avenue,,,gadsden,al,2564944000,etowah,2564944000,acute care hospitals,proprietary,yes,pneumonia,,,96%,187 patients,
10040,gadsden regional medical center,yes,,,gadsden,al,35903,etowah,2564944000,acute care hospitals,,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,91%,109 patients,al_scip-card-2
10040,,etowah,,,haaddssdddnn,al,,etowah,2564944000,acute care hospitals,proprietary,acute care hospitals,surgical infection prevention,10040,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,557 patients,al_scip-inf-1
,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,,564 patients,sfiyeexsrrdhhaiiqlla,proprietary,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,564 patients,al_scip-inf-2
10040,gadsden regional medical center,,,,gadsden,al,990033,etowah,2564944000,,proprietary,surgical infection prevention,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,520 patients,al_scip-inf-3
10040,gadsden regional medical center,,,,proprietary,,,etowah,proprietary,,proprietary,yes,,scip-inf-4,aakjwttayfee  oaakjss  eooss  bbiooeuuggqrr  bblloolx  flluuz  ss  mdppruujrt  toooodd  oomttrrooo  iinnhhr  xsyyssrruggbyaareet  uurrggeerrh,94%,186 patients,
,gadsden regional medical center,1007 goodyear avenue,,,gadsden,al,35903,eettwwsy,,acute care hospitals,,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,854 patients,al_scip-inf-6
10040,gadsden regional medical center,1007 goodyear avenue,,,,al,35903,etowah,yes,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,315 patients,al_scip-vte-1
10040,,1007 goodyear avenue,,,gadsden,2564944000,35903,etowah,2564944000,10040,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,315 patients,al_scip-vte-2
004433,chilton medical center,,,,,al,35045,chilton,,acute care hospitals,voluntary non-profit - private,yes,heart attack,aamm,heart attack patients given aspirin at arrival,100%,1 patients,35045
1144,chilton medical center,1010 lay dam road,,,,al,5544,chilton,2200555522,1 patients,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
ami-3,chilton,,,,o,al,554455,100%,2057552500,acute care hospitals,554455,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,aak
10043,chilton medical center,1100  llaamm  ,,,ttp,aao,35045,vyiioyib,,acute care hospitals,blkuunnttfbbppfffu  rrkvvttee,al_ami-4,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
voluntary non-profit - private,chilton medical center,,,,ccaamoob,al,chilton medical center,,005577550000,,voluntary non-profit - private,,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,1 patients,aao__qn
4433,chilton medical center,,,,clanton,so,35045,ccggoom,,,voluntary non-profit - private,yes,,ami-7a,,,0 patients,al_ami-7a
,,yes,,,,aa,,gttyy  nnfooffobr,,acute care hospitals,gttyy  nnfooffobr,yes,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,84%,19 patients,
10043,chilton medical center,1010 lay dam road,,,,al,35045,,,acute care hospitals,voluntary non-profit - private,yes,acute care hospitals,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,28 patients,acute care hospitals
10043,chilton medical center,heart failure,,,,al,hf-3,,2057552500,acute care hospitals,4 patients,yyeess,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_hf-3
,chilton medical center,1010 lay dam road,,,clanton,al,,chilton,,acute care hospitals,,yes,,,heart failure patients given smoking cessation advice/counseling,100%,4 patients,4 patients
33,chilton medical center,,,,clanton,,35045,,2057552500,svdccfw  joossoogll,voluntary non-profit - private,yes,pneumonia,pn-2,eemmk  syiirsssswss  aaj  hkgeennwjmmooooccf  aaxaattiioonn,89%,47 patients,al_pn-2
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,chilton,2057552500,acute care hospitals,,yes,al,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,36 patients,al_pn-3b
chilton,xhhottoonn  neefiill  eee,1010 lay dam road,,,clanton,al,xhhottoonn  neefiill  eee,chilton,2057552500,acute care hospitals,1010 lay dam road,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94%,16 patients,al_pn-4
10043,xiioo  mmxiiaao  eereee,1010 lay dam road,,,clanton,al,,chilton,2057552500,acute care hospitals,lknnrryybpnn--ppeiffii--  orrocq,yes,,j--f,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,44 patients,al_pn-5c
10043,yes,1010 lay dam road,,,,al,5500,chilton,2057552500,95%,gookjjttqejfffiir  --ogaa,95%,pneumonia,ppb--,pneumonia patients given the most appropriate initial antibiotic(s),95%,38 patients,
10043,chilton medical center,,,,clanton,,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,81%,,,81%,37 patients,al_pn-7
10043,chilton medical center,1010 lay dam road,,,yyeew,al,,,,ccttxqrooiiyq,voluntary non-profit - private,yyeew,surgical infection prevention,scip-card-2,yyeew,50%,2 patients,al_scip-card-2
10043,chilton medical center,1010 lay dam road,,,clanton,al,35045,chilton,2057552500,acute care hospitals,llinngsrrnn--pprrooor  --  orriivvee,heess,surgical infection prevention,scip-inf-1,,100%,4 patients,aassfiiiiff--
,chilton medical center,1010 lay dam road,,,clanton,,33550055,,2057552500,acute care hospitals,chilton medical center,,1010 lay dam road,scip-inf-2,,100%,4 patients,aa__axii--iib22
35045,chilton medical center,1010 lay dam road,,,clanton,al,35045,,al,yes,,yes,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,35045
10043,chilton medical center,,,,surgical infection prevention,al,35045,chilton,2057552500,al,,yes,surgical infection prevention,,,,0 patients,al_scip-inf-4
10043,,1010 lay dam road,,,clanton,al,35045,,2057552500,5 patients,voluntary non-profit - private,yes,surgical infection prevention,1010 lay dam road,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,5 patients,k__cckpp--ff--66
,chilton medical center,1010 lay dam road,,,clanton,al,scip-vte-1,chilton,al,acute care hospitals,voluntary non-profit - private,yes,acute care hospitals,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,0 patients,al_scip-vte-1
10043,chilton medical center,1010 lay dam road,,,clanton,al,,al,220055555500,acute care hospitals,oolluunnttsrr  joopptooffg  fvvsee,,surgical infection prevention,scip-vte-2,,,0 patients,0 patients
10044,mmseii  feeggsllddkxqllccee,1256 military street south,,,aakuooo,,,kaakoonn,2059216200,acute care hospitals,lyttrrujb--pprr--ogaaee,,acute care hospitals,qk11,,67%,3 patients,al_ami-1
al_ami-2,marion regional medical center,,,,jqko,al,33,yes,,,,yes,heart attack,,heart attack patients given aspirin at discharge,67%,3 patients,al_ami-2
10044,,1256 military street south,,,hamilton,al,35570,,2059216200,10044,voluntary non-profit - private,eew,heart attack,nk,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
10044,marion regional medical center,1256 military street south,,,hamilton,al,33557700,0 patients,2059216200,acute care hospitals,vvuumraau  pptpffiitt    oiisgr,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,
,al_ami-5,3 patients,,,hamilton,al,35570,marion,,acute care hospitals,voluntary non-profit - private,,heart attack,ami-5,heart attack patients given beta blocker at discharge,33%,3 patients,al_ami-5
,aarriioonneeiipmqll  mmwsccllcceennttdrr,1256 military street south,,,hamilton,al,35570,marion,112200,acute care hospitals,voluntary non-profit - private,yes,heart attack,qmm--q,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
1100,marion regional medical center,1256 military street south,,,hamilton,al,,rsrr  aattv  ppsttrnniivveeii  wwotthhu  9900  mmiinnuuyrlffaarrtiisll,2059216200,heart attack,rsrr  aattv  ppsttrnniivveeii  wwotthhu  9900  mmiinnuuyrlffaarrtiisll,yes,heart attack,ami-8a,rsrr  aattv  ppsttrnniivveeii  wwotthhu  9900  mmiinnuuyrlffaarrtiisll,,0 patients,al_ami-8a
10044,marion regional medical center,marion regional medical center,,,,so,35570,marion,2059216200,marion regional medical center,,w,marion regional medical center,,heart failure patients given discharge instructions,74%,38 patients,al_hf-1
10044,marion regional medical center,1256 military street south,,,,,35570,marion regional medical center,2059216200,acute care hospitals,hf-2,,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,al_hf-2
10044,kquoo  eeggunns  needdko  frw,2266nllkttyy  frssiuur,,,hamilton,al,35570,marion,2059216200,acute care hospitals,vvooknnttsh  bppfpg--otiiqree,yes,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,18 patients,al_hf-3
10044,2059216200,1256 military street south,,,hamilton,al,,marion,2059216200,,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,80%,10 patients,al_hf-4
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,qrrup,,,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,101 patients,al_pn-2
,78 patients,1256 military street south,,,hamilton,al,35570,,2059216200,aay  vsrjldppiisss,voluntary non-profit - private,,meeiiiaa,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,78 patients,
,,1256 military street south,,,hamilton,al,35570,ktopnn,90%,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,90%,90%,42 patients,1256 military street south
10044,marion regional medical center,1256 military street south,,,hamilton,al,35570,35570,2059216200,acute care hospitals,,yes,hamilton,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,121 patients,
10044,,1256 military street south,,,hamilton,,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,pn-6,pn-6,97 patients,76%,97 patients,ll__b66
1256 military street south,marion regional medical center,1256 military street south,,,hamilton,al,35570,marion,2059216200,ygwccr  gpssugkw,pn-7,yes,35570,pn-7,pneumonia patients assessed and given influenza vaccination,91%,85 patients,al_pn-7
10044,marion regional medical center,1256 military street south,,,hamilton,aao,35570,marion,2059216200,,,2059216200,surgical infection prevention,,67%,67%,3 patients,
al_scip-inf-1,,1256 military street south,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,al,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,al_scip-inf-1
0044,marion regional medical center,1256 military street south,,,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,al_scip-inf-2
10044,marion regional medical center,1256 military street south,,,hamilton,,35570,marion,,,voluntary non-profit - private,yes,surgical infection prevention,wiioknn33,,87%,15 patients,
,,1256 military street south,,,,,35570,marion,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
10044,,1256 military street south,,,,yes,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,19 patients,
,qrrrrrvikndiis  nny,225566  kttaahssyeeeee  wooyttg,,,hamilton,,35570,,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ccuppyw11,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,al_scip-vte-1
10044,,,,,,al,35570,marion,,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,eea,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,
,fayette medical center,1653 temple avenue north,,,,al,335555,fayette,,,coooynnr  jortt--  ptteee,,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,18 patients,so__ii--11
1100,,1653 temple avenue north,,,fayette,,100%,,2059325966,acute care hospitals,voluntary non-profit - other,uw,heart attack,voluntary non-profit - other,,100%,12 patients,al_ami-2
fayette medical center,fayette medical center,1155  rnoee  aabdd  jlttb,,,fayette,,35555,fayette,2059325966,acute care hospitals,,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0%,1 patients,al_ami-3
10045,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,fayette,acute care hospitals,voluntary non-profit - other,1653 temple avenue north,ywqt  ys,ami-4,fayette,100%,1 patients,al_ami-4
10045,,1653 temple avenue north,,,fayette,al,35555,fayette,fayette,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,82%,11 patients,al_ami-5
10045,fayette medical center,1653 temple avenue north,,,fayette,al,35555,daatree,2059325966,,voluntary non-profit - other,yyeess,heart attack,qnoaa,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10045,fayette medical center,1653 temple avenue north,,,,10045,35555,,2059325966,acute care hospitals,voluntary non-profit - other,35555,heart attack,ami-8a,hhrrrsrqi  aayeebrwuvvwbppcciiuhh9900niinnuuttdss  ooc  qrrkbaa,,0 patients,al_ami-8a
10045,fayette medical center,1653 temple avenue north,,,heart failure patients given discharge instructions,al,35555,,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,87%,67 patients,
,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,t,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,94%,85 patients,al_hf-2
10045,,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,aauuee  fqrreegissppiiysll,,yes,heart failure,hf-3,g  ffqiijppttuttssiiw  cc  ovgoorr  lrre  oolldg  mttiiccuuyyill  syyduuccgiip((obdd)),89%,19 patients,al_hf-3
10045,,1653 temple avenue north,,,fayette,aa,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart failure,100%,heart failure patients given smoking cessation advice/counseling,100%,16 patients,qll__bd--44
10045,,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,,,yes,pneumonia,pn-2,sk__ppnn--,85%,117 patients,sk__ppnn--
10045,,1653 temple avenue north,,,,,35555,seett,2059325966,acute care hospitals,voluntary non-profit - other,yes,ppnneeijiis,pn-3b,,100%,41 patients,al_pn-3b
10045,ppnneeuummlnn  osttrttssfiieeb  ssmmllomh  xwaattoonnaagiiv//innakob,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,voluntary non-profit - other,,ppnneeuummlnn  osttrttssfiieeb  ssmmllomh  xwaattoonnaagiiv//innakob,100%,34 patients,ppnneeuummlnn  osttrttssfiieeb  ssmmllomh  xwaattoonnaagiiv//innakob
10045,aaryee  dsvsll  ccnngw,335555,,,fayette,,335555,,2059325966,,voluntary non-profit - other,aaryee  dsvsll  ccnngw,pneumonia,,97%,97%,109 patients,al_pn-5c
pn-6,fayette medical center,,,,fayette,al,35555,fayette,pn-6,acute care hospitals,voluntary non-profit - other,eess,,pn-6,pn-6,87%,79 patients,al_pn-6
,fayette medical center,1653 temple avenue north,,,fayette,al,35555,,2059325966,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,jnls  ppgeennrdaasswssssrddaaeggiinn  mlluudxvvaaiinnyk,87%,86 patients,al_pn-7
fayette,fayette medical center,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,ssrrteet  ppgiieennttbeee  qkkiimhbeesrreggss  xaaollds  s  hllxlwiteeccoommum  y  ttywbppottaa  yl  rrwkkppypnngrngqnkkeess  uurriimeeeerroof  krbbrdootwsmqdrwtf  rrggweu,,0 patients,al_scip-card-2
10045,aaurgee  mmeeddiivonnttee,1653 temple avenue north,,,fayette,al,35555,fayette,2059325966,,voluntary non-profit - other,yes,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,0 patients,al_scip-inf-1
,fayette medical center,1653 temple avenue north,,,,al,35555,fayette,2059325966,1653 temple avenue north,voluntary non-profit - other,yes,voluntary non-profit - other,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,0 patients,
,fayette medical center,1653 temple avenue north,,,,al_scip-inf-3,33555555,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),acute care hospitals,voluntary non-profit - other,,surgical infection prevention,0 patients,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,0 patients,al_scip-inf-3
fayette,,1653 temple avenue north,,,fayette,,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,0 patients,surgical infection prevention,scip-inf-4,,,0 patients,aa__ii--nnr--44
10045,fayette medical center,,,,fayette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,7 patients,al_scip-inf-6
10045,tkccaakobffrttippfeevveejttkoo,fayette,,,fayette,al,33555555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,tkccaakobffrttippfeevveejttkoo,scip-vte-1,tggiinnttwd  ddileeedrttkdttyoo  teewmttbbllooe  lliyw  aartteexeerrttqkb  ppz  g  fggrrra,100%,3 patients,ll__wcciiovv--
55,fayette medical center,6633tteellweebuuw  jirrrhh,,,fayette,al,,fayette,22009933996666,acute care hospitals,3 patients,yes,3 patients,,100%,100%,3 patients,6633tteellweebuuw  jirrrhh
10046,kcrrvvkee  eevooomll  diivsllccjeee,600 south third street,,,,al,35901,,2565435200,acute care hospitals,,,children s asthma care,,,100%,4 patients,al_cac-1
10046,riverview regional medical center,600 south third street,,,,al,35901,35901,225566554433,acute care hospitals,35901,yes,children s asthma care,cac-2,,100%,4 patients,al_cac-2
10046,riverview regional medical center,acute care hospitals,,,gadsden,al,35901,etowah,2565435200,acute care hospitals,,yes,35901,,,100%,4 patients,
4466,riverview regional medical center,600 south third street,,,gadsden,al,35901,etowah,22556644335522,sccyttd  qewoyq,proprietary,yes,heart attack,aanu11,,100%,126 patients,al_ami-1
10046,riverview regional medical center,rgiwwaay,,,,,339911,rgiwwaay,2565435200,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,145 patients,al_ami-2
10046,riverview regional medical center,600 south third street,,,ggqddddee,al,35901,,,acute care hospitals,proprietary,yes,heart attack,100%,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,25 patients,al_ami-3
10046,,600 south third street,,,al_ami-4,al,35901,etowah,2565435200,acute care hospitals,proprietary,,heart attack,,jdaataargqcckkppqttdnnya  ublikjvxsssiilj  fiiccw//ccoouudrjgg,100%,68 patients,al_ami-4
10046,riverview regional medical center,600 south third street,,,ggaaddssd,al_ami-5,35901,etowah,2565435200,,proprietary,yes,,ami-5,,100%,125 patients,al_ami-5
10046,riverview regional medical center,600 south third street,,,gadsden,al,35901,etowah,88%,riverview regional medical center,8 patients,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,88%,8 patients,qo__aak--q
al_ami-8a,,600 south third street,,,gadsden,al,35901,,2565435200,,gadsden,yes,heart attack,ami-8a,hheesfg  qrqv  ppgeettss  iiw  occk  knn99  iinnwdooff  aaefvvsll,100%,16 patients,al_ami-8a
10046,,600 south third street,,,gadsden,al,,etowah,2565435200,acute care hospitals,proprietary,2565435200,heart failure,hf-1,,100%,268 patients,
10046,riverview regional medical center,al,,,gadsden,al,hf-2,etowah,2565435200,aarrttrkoieotteeyssgg  aam  eevvaalluuaattkpjlllrttnnyxuuqssuzypllocc  ((llvv))duunnttiilm,rrooppeystyy,yes,heart failure,hf-2,aarrttrkoieotteeyssgg  aam  eevvaalluuaattkpjlllrttnnyxuuqssuzypllocc  ((llvv))duunnttiilm,100%,350 patients,al_hf-2
10046,riverview regional medical center,600 south third street,,,gadsden,aak,35901,dyooq,2565435200,acute care hospitals,proprietary,yes,heart failure,hf-3,yes,100%,90 patients,al_hf-3
10046,riverview regional medical center,600 south third street,,,fessfrnn,,35901,etowah,2565435200,acute care hospitals,10046,yes,heart failure,hf-4,,100%,85 patients,al_hf-4
,riverview regional medical center,2565435200,,,gadsden,al,35901,,2565435200,,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,99%,239 patients,al_pn-2
10046,riverview regional medical center,600 south third street,,,gadsden,,35901,etowah,2565435200,,proprietary,yes,,600 south third street,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,196 patients,
10046,,00oouutthh  ttorrssttr,,,gadsden,al,35901,,2565435200,,proprietary,yes,ppmynnniis,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,109 patients,
,,600 south third street,,,261 patients,al,etowah,etowah,2565435200,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,87%,261 patients,al_pn-5c
,212 patients,600 south third street,,,gadsden,,pneumonia patients given the most appropriate initial antibiotic(s),,225566445522,acute care hospitals,proprietary,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),76%,212 patients,225566445522
10046,riverview regional medical center,600 south third street,,,gadsden,al,35901,etowah,riverview regional medical center,acute care hospitals,etowah,yes,ppjeeuummiboq,pn-7,pneumonia patients assessed and given influenza vaccination,99%,178 patients,600 south third street
,riverview regional medical center,600 south third street,,,,al,35901,35901,2565435200,,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,107 patients,al_scip-card-2
10046,,,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,al,35901,etowah,,acute care hospitals,rrioiieettu,yes,ssjrrtccsll  nncdxttuofbiim,oc,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,402 patients,al_scip-inf-1
00004466,,600 south third street,,,gadsden,al,,etowah,2565435200,acute care hospitals,proprietary,twd,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,404 patients,al_scip-inf-2
10046,,,,,,al,35901,etowah,2565435200,acute care hospitals,proprietary,yes,surgical infection prevention,xoiir33,2565435200,79%,352 patients,al_scip-inf-3
10046,riverview regional medical center,600 south third street,,,gadsden,ll,,etowah,proprietary,acute care hospitals,proprietary,,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,114 patients,aa__sscco--iijg
,riverview regional medical center,,,,600 south third street,,35901,etowah,225500,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,607 patients,al_scip-inf-6
0066,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,00duuyy  tthhddzgfee,,,gadsden,gadsden,35901,,0066,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,91%,280 patients,0066
10046,riverview regional medical center,,,,aaxdewj,al,,etowah,2565435200,acute care hospitals,proprietary,yes,ssuuiiccknnffeeccolnn  ppeennyuoonn,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,84%,280 patients,al_scip-vte-2
10047,,515 miranda st,,,,36033,36033,butler,3343762205,acute care hospitals,voluntary non-profit - private,no,,,heart attack patients given aspirin at arrival,53%,19 patients,
10047,georgiana hospital,515 miranda st,,,georgiana,al,36033,uull,,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack,50%,16 patients,al_ami-2
44,georgiana hospital,515 miranda st,,,georgiana,al,330033,bbjdt,,,ttaarrnninnppooiir    iicy,nnoo,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,
